weather_id,store_id,weather_condition,date
123541,1,Breezy,2024-08-21
123542,2,Dry,2024-08-21
123543,3,Thunderstorms,2024-08-21
123544,4,Thunderstorms,2024-08-21
123545,5,Dry,2024-08-21
123546,6,Humid,2024-08-21
123547,7,Sunny,2024-08-21
123548,8,Hot,2024-08-21
123549,9,Dry,2024-08-21
123550,10,Thunderstorms,2024-08-21
123551,11,Sunny,2024-08-21
123552,12,Lightning,2024-08-21
123553,13,Hot,2024-08-21
123554,14,Breezy,2024-08-21
123555,15,Thunderstorms,2024-08-21
123556,16,Dry,2024-08-21
123557,17,Breezy,2024-08-21
123558,18,Hot,2024-08-21
123559,19,Hot,2024-08-21
123560,20,Lightning,2024-08-21
123561,21,Dry,2024-08-21
123562,22,Sunny,2024-08-21
123563,23,Dry,2024-08-21
123564,24,Sunny,2024-08-21
123565,25,Humid,2024-08-21
123566,26,Dry,2024-08-21
123567,27,Breezy,2024-08-21
123568,28,Breezy,2024-08-21
123569,29,Humid,2024-08-21
123570,30,Humid,2024-08-21
123571,31,Lightning,2024-08-21
123572,32,Breezy,2024-08-21
123573,33,Lightning,2024-08-21
123574,34,Breezy,2024-08-21
123575,35,Humid,2024-08-21
123576,36,Hot,2024-08-21
123577,37,Dry,2024-08-21
123578,38,Lightning,2024-08-21
123579,39,Lightning,2024-08-21
123580,40,Sunny,2024-08-21
123581,41,Lightning,2024-08-21
123582,42,Humid,2024-08-21
123583,43,Breezy,2024-08-21
123584,44,Lightning,2024-08-21
123585,45,Sunny,2024-08-21
123586,46,Dry,2024-08-21
123587,47,Humid,2024-08-21
123588,48,Lightning,2024-08-21
123589,49,Dry,2024-08-21
123590,50,Hot,2024-08-21
123591,51,Hot,2024-08-21
123592,52,Thunderstorms,2024-08-21
123593,53,Breezy,2024-08-21
123594,54,Thunderstorms,2024-08-21
123595,55,Dry,2024-08-21
123596,56,Sunny,2024-08-21
123597,57,Humid,2024-08-21
123598,58,Sunny,2024-08-21
123599,59,Sunny,2024-08-21
123600,60,Sunny,2024-08-21
123601,1,Hot,2024-08-22
123602,2,Sunny,2024-08-22
123603,3,Dry,2024-08-22
123604,4,Thunderstorms,2024-08-22
123605,5,Lightning,2024-08-22
123606,6,Humid,2024-08-22
123607,7,Breezy,2024-08-22
123608,8,Sunny,2024-08-22
123609,9,Breezy,2024-08-22
123610,10,Dry,2024-08-22
123611,11,Sunny,2024-08-22
123612,12,Sunny,2024-08-22
123613,13,Humid,2024-08-22
123614,14,Lightning,2024-08-22
123615,15,Humid,2024-08-22
123616,16,Hot,2024-08-22
123617,17,Humid,2024-08-22
123618,18,Sunny,2024-08-22
123619,19,Humid,2024-08-22
123620,20,Sunny,2024-08-22
123621,21,Breezy,2024-08-22
123622,22,Humid,2024-08-22
123623,23,Hot,2024-08-22
123624,24,Breezy,2024-08-22
123625,25,Humid,2024-08-22
123626,26,Thunderstorms,2024-08-22
123627,27,Dry,2024-08-22
123628,28,Thunderstorms,2024-08-22
123629,29,Humid,2024-08-22
123630,30,Breezy,2024-08-22
123631,31,Breezy,2024-08-22
123632,32,Humid,2024-08-22
123633,33,Dry,2024-08-22
123634,34,Sunny,2024-08-22
123635,35,Lightning,2024-08-22
123636,36,Breezy,2024-08-22
123637,37,Breezy,2024-08-22
123638,38,Breezy,2024-08-22
123639,39,Sunny,2024-08-22
123640,40,Dry,2024-08-22
123641,41,Breezy,2024-08-22
123642,42,Lightning,2024-08-22
123643,43,Breezy,2024-08-22
123644,44,Thunderstorms,2024-08-22
123645,45,Lightning,2024-08-22
123646,46,Thunderstorms,2024-08-22
123647,47,Breezy,2024-08-22
123648,48,Thunderstorms,2024-08-22
123649,49,Thunderstorms,2024-08-22
123650,50,Hot,2024-08-22
123651,51,Breezy,2024-08-22
123652,52,Dry,2024-08-22
123653,53,Thunderstorms,2024-08-22
123654,54,Hot,2024-08-22
123655,55,Thunderstorms,2024-08-22
123656,56,Lightning,2024-08-22
123657,57,Breezy,2024-08-22
123658,58,Hot,2024-08-22
123659,59,Hot,2024-08-22
123660,60,Lightning,2024-08-22
123661,1,Hot,2024-08-23
123662,2,Dry,2024-08-23
123663,3,Humid,2024-08-23
123664,4,Breezy,2024-08-23
123665,5,Lightning,2024-08-23
123666,6,Humid,2024-08-23
123667,7,Hot,2024-08-23
123668,8,Thunderstorms,2024-08-23
123669,9,Thunderstorms,2024-08-23
123670,10,Thunderstorms,2024-08-23
123671,11,Thunderstorms,2024-08-23
123672,12,Thunderstorms,2024-08-23
123673,13,Sunny,2024-08-23
123674,14,Hot,2024-08-23
123675,15,Sunny,2024-08-23
123676,16,Sunny,2024-08-23
123677,17,Lightning,2024-08-23
123678,18,Thunderstorms,2024-08-23
123679,19,Sunny,2024-08-23
123680,20,Dry,2024-08-23
123681,21,Sunny,2024-08-23
123682,22,Lightning,2024-08-23
123683,23,Humid,2024-08-23
123684,24,Breezy,2024-08-23
123685,25,Lightning,2024-08-23
123686,26,Thunderstorms,2024-08-23
123687,27,Lightning,2024-08-23
123688,28,Sunny,2024-08-23
123689,29,Thunderstorms,2024-08-23
123690,30,Humid,2024-08-23
123691,31,Breezy,2024-08-23
123692,32,Lightning,2024-08-23
123693,33,Thunderstorms,2024-08-23
123694,34,Breezy,2024-08-23
123695,35,Breezy,2024-08-23
123696,36,Breezy,2024-08-23
123697,37,Hot,2024-08-23
123698,38,Thunderstorms,2024-08-23
123699,39,Humid,2024-08-23
123700,40,Lightning,2024-08-23
123701,41,Hot,2024-08-23
123702,42,Sunny,2024-08-23
123703,43,Sunny,2024-08-23
123704,44,Sunny,2024-08-23
123705,45,Hot,2024-08-23
123706,46,Hot,2024-08-23
123707,47,Lightning,2024-08-23
123708,48,Dry,2024-08-23
123709,49,Breezy,2024-08-23
123710,50,Sunny,2024-08-23
123711,51,Lightning,2024-08-23
123712,52,Hot,2024-08-23
123713,53,Sunny,2024-08-23
123714,54,Humid,2024-08-23
123715,55,Humid,2024-08-23
123716,56,Thunderstorms,2024-08-23
123717,57,Thunderstorms,2024-08-23
123718,58,Thunderstorms,2024-08-23
123719,59,Dry,2024-08-23
123720,60,Breezy,2024-08-23
123721,1,Hot,2024-08-24
123722,2,Breezy,2024-08-24
123723,3,Breezy,2024-08-24
123724,4,Hot,2024-08-24
123725,5,Hot,2024-08-24
123726,6,Breezy,2024-08-24
123727,7,Sunny,2024-08-24
123728,8,Sunny,2024-08-24
123729,9,Dry,2024-08-24
123730,10,Thunderstorms,2024-08-24
123731,11,Thunderstorms,2024-08-24
123732,12,Lightning,2024-08-24
123733,13,Dry,2024-08-24
123734,14,Lightning,2024-08-24
123735,15,Dry,2024-08-24
123736,16,Humid,2024-08-24
123737,17,Sunny,2024-08-24
123738,18,Humid,2024-08-24
123739,19,Thunderstorms,2024-08-24
123740,20,Breezy,2024-08-24
123741,21,Breezy,2024-08-24
123742,22,Lightning,2024-08-24
123743,23,Hot,2024-08-24
123744,24,Thunderstorms,2024-08-24
123745,25,Lightning,2024-08-24
123746,26,Hot,2024-08-24
123747,27,Humid,2024-08-24
123748,28,Humid,2024-08-24
123749,29,Dry,2024-08-24
123750,30,Hot,2024-08-24
123751,31,Hot,2024-08-24
123752,32,Humid,2024-08-24
123753,33,Hot,2024-08-24
123754,34,Humid,2024-08-24
123755,35,Humid,2024-08-24
123756,36,Sunny,2024-08-24
123757,37,Sunny,2024-08-24
123758,38,Sunny,2024-08-24
123759,39,Dry,2024-08-24
123760,40,Lightning,2024-08-24
123761,41,Humid,2024-08-24
123762,42,Thunderstorms,2024-08-24
123763,43,Dry,2024-08-24
123764,44,Dry,2024-08-24
123765,45,Lightning,2024-08-24
123766,46,Lightning,2024-08-24
123767,47,Breezy,2024-08-24
123768,48,Sunny,2024-08-24
123769,49,Breezy,2024-08-24
123770,50,Hot,2024-08-24
123771,51,Breezy,2024-08-24
123772,52,Lightning,2024-08-24
123773,53,Dry,2024-08-24
123774,54,Sunny,2024-08-24
123775,55,Lightning,2024-08-24
123776,56,Breezy,2024-08-24
123777,57,Sunny,2024-08-24
123778,58,Breezy,2024-08-24
123779,59,Thunderstorms,2024-08-24
123780,60,Lightning,2024-08-24
123781,1,Dry,2024-08-25
123782,2,Lightning,2024-08-25
123783,3,Hot,2024-08-25
123784,4,Lightning,2024-08-25
123785,5,Humid,2024-08-25
123786,6,Dry,2024-08-25
123787,7,Dry,2024-08-25
123788,8,Thunderstorms,2024-08-25
123789,9,Dry,2024-08-25
123790,10,Dry,2024-08-25
123791,11,Thunderstorms,2024-08-25
123792,12,Hot,2024-08-25
123793,13,Sunny,2024-08-25
123794,14,Dry,2024-08-25
123795,15,Hot,2024-08-25
123796,16,Thunderstorms,2024-08-25
123797,17,Thunderstorms,2024-08-25
123798,18,Lightning,2024-08-25
123799,19,Lightning,2024-08-25
123800,20,Breezy,2024-08-25
123801,21,Dry,2024-08-25
123802,22,Thunderstorms,2024-08-25
123803,23,Sunny,2024-08-25
123804,24,Sunny,2024-08-25
123805,25,Breezy,2024-08-25
123806,26,Hot,2024-08-25
123807,27,Humid,2024-08-25
123808,28,Humid,2024-08-25
123809,29,Sunny,2024-08-25
123810,30,Thunderstorms,2024-08-25
123811,31,Hot,2024-08-25
123812,32,Lightning,2024-08-25
123813,33,Breezy,2024-08-25
123814,34,Humid,2024-08-25
123815,35,Breezy,2024-08-25
123816,36,Sunny,2024-08-25
123817,37,Dry,2024-08-25
123818,38,Breezy,2024-08-25
123819,39,Humid,2024-08-25
123820,40,Humid,2024-08-25
123821,41,Breezy,2024-08-25
123822,42,Hot,2024-08-25
123823,43,Breezy,2024-08-25
123824,44,Hot,2024-08-25
123825,45,Thunderstorms,2024-08-25
123826,46,Dry,2024-08-25
123827,47,Lightning,2024-08-25
123828,48,Lightning,2024-08-25
123829,49,Breezy,2024-08-25
123830,50,Breezy,2024-08-25
123831,51,Hot,2024-08-25
123832,52,Hot,2024-08-25
123833,53,Dry,2024-08-25
123834,54,Humid,2024-08-25
123835,55,Sunny,2024-08-25
123836,56,Lightning,2024-08-25
123837,57,Dry,2024-08-25
123838,58,Breezy,2024-08-25
123839,59,Breezy,2024-08-25
123840,60,Lightning,2024-08-25
123841,1,Sunny,2024-08-26
123842,2,Breezy,2024-08-26
123843,3,Dry,2024-08-26
123844,4,Lightning,2024-08-26
123845,5,Sunny,2024-08-26
123846,6,Lightning,2024-08-26
123847,7,Sunny,2024-08-26
123848,8,Hot,2024-08-26
123849,9,Dry,2024-08-26
123850,10,Hot,2024-08-26
123851,11,Humid,2024-08-26
123852,12,Humid,2024-08-26
123853,13,Humid,2024-08-26
123854,14,Thunderstorms,2024-08-26
123855,15,Dry,2024-08-26
123856,16,Thunderstorms,2024-08-26
123857,17,Lightning,2024-08-26
123858,18,Thunderstorms,2024-08-26
123859,19,Thunderstorms,2024-08-26
123860,20,Breezy,2024-08-26
123861,21,Breezy,2024-08-26
123862,22,Lightning,2024-08-26
123863,23,Dry,2024-08-26
123864,24,Breezy,2024-08-26
123865,25,Hot,2024-08-26
123866,26,Hot,2024-08-26
123867,27,Humid,2024-08-26
123868,28,Lightning,2024-08-26
123869,29,Dry,2024-08-26
123870,30,Humid,2024-08-26
123871,31,Humid,2024-08-26
123872,32,Breezy,2024-08-26
123873,33,Thunderstorms,2024-08-26
123874,34,Humid,2024-08-26
123875,35,Humid,2024-08-26
123876,36,Dry,2024-08-26
123877,37,Dry,2024-08-26
123878,38,Thunderstorms,2024-08-26
123879,39,Breezy,2024-08-26
123880,40,Lightning,2024-08-26
123881,41,Dry,2024-08-26
123882,42,Lightning,2024-08-26
123883,43,Humid,2024-08-26
123884,44,Hot,2024-08-26
123885,45,Humid,2024-08-26
123886,46,Lightning,2024-08-26
123887,47,Lightning,2024-08-26
123888,48,Hot,2024-08-26
123889,49,Breezy,2024-08-26
123890,50,Sunny,2024-08-26
123891,51,Thunderstorms,2024-08-26
123892,52,Lightning,2024-08-26
123893,53,Dry,2024-08-26
123894,54,Sunny,2024-08-26
123895,55,Lightning,2024-08-26
123896,56,Breezy,2024-08-26
123897,57,Hot,2024-08-26
123898,58,Dry,2024-08-26
123899,59,Hot,2024-08-26
123900,60,Humid,2024-08-26
123901,1,Humid,2024-08-27
123902,2,Hot,2024-08-27
123903,3,Hot,2024-08-27
123904,4,Dry,2024-08-27
123905,5,Sunny,2024-08-27
123906,6,Lightning,2024-08-27
123907,7,Sunny,2024-08-27
123908,8,Thunderstorms,2024-08-27
123909,9,Humid,2024-08-27
123910,10,Lightning,2024-08-27
123911,11,Lightning,2024-08-27
123912,12,Lightning,2024-08-27
123913,13,Dry,2024-08-27
123914,14,Hot,2024-08-27
123915,15,Breezy,2024-08-27
123916,16,Hot,2024-08-27
123917,17,Lightning,2024-08-27
123918,18,Humid,2024-08-27
123919,19,Thunderstorms,2024-08-27
123920,20,Humid,2024-08-27
123921,21,Hot,2024-08-27
123922,22,Thunderstorms,2024-08-27
123923,23,Thunderstorms,2024-08-27
123924,24,Thunderstorms,2024-08-27
123925,25,Breezy,2024-08-27
123926,26,Sunny,2024-08-27
123927,27,Thunderstorms,2024-08-27
123928,28,Thunderstorms,2024-08-27
123929,29,Breezy,2024-08-27
123930,30,Lightning,2024-08-27
123931,31,Thunderstorms,2024-08-27
123932,32,Dry,2024-08-27
123933,33,Breezy,2024-08-27
123934,34,Thunderstorms,2024-08-27
123935,35,Hot,2024-08-27
123936,36,Hot,2024-08-27
123937,37,Sunny,2024-08-27
123938,38,Thunderstorms,2024-08-27
123939,39,Thunderstorms,2024-08-27
123940,40,Breezy,2024-08-27
123941,41,Humid,2024-08-27
123942,42,Breezy,2024-08-27
123943,43,Hot,2024-08-27
123944,44,Dry,2024-08-27
123945,45,Dry,2024-08-27
123946,46,Hot,2024-08-27
123947,47,Dry,2024-08-27
123948,48,Lightning,2024-08-27
123949,49,Thunderstorms,2024-08-27
123950,50,Dry,2024-08-27
123951,51,Humid,2024-08-27
123952,52,Hot,2024-08-27
123953,53,Dry,2024-08-27
123954,54,Hot,2024-08-27
123955,55,Dry,2024-08-27
123956,56,Dry,2024-08-27
123957,57,Breezy,2024-08-27
123958,58,Thunderstorms,2024-08-27
123959,59,Dry,2024-08-27
123960,60,Dry,2024-08-27
123961,1,Dry,2024-08-28
123962,2,Breezy,2024-08-28
123963,3,Lightning,2024-08-28
123964,4,Humid,2024-08-28
123965,5,Dry,2024-08-28
123966,6,Sunny,2024-08-28
123967,7,Thunderstorms,2024-08-28
123968,8,Hot,2024-08-28
123969,9,Sunny,2024-08-28
123970,10,Sunny,2024-08-28
123971,11,Humid,2024-08-28
123972,12,Breezy,2024-08-28
123973,13,Dry,2024-08-28
123974,14,Thunderstorms,2024-08-28
123975,15,Thunderstorms,2024-08-28
123976,16,Lightning,2024-08-28
123977,17,Dry,2024-08-28
123978,18,Hot,2024-08-28
123979,19,Thunderstorms,2024-08-28
123980,20,Dry,2024-08-28
123981,21,Lightning,2024-08-28
123982,22,Thunderstorms,2024-08-28
123983,23,Humid,2024-08-28
123984,24,Breezy,2024-08-28
123985,25,Hot,2024-08-28
123986,26,Lightning,2024-08-28
123987,27,Lightning,2024-08-28
123988,28,Hot,2024-08-28
123989,29,Hot,2024-08-28
123990,30,Dry,2024-08-28
123991,31,Humid,2024-08-28
123992,32,Hot,2024-08-28
123993,33,Dry,2024-08-28
123994,34,Dry,2024-08-28
123995,35,Sunny,2024-08-28
123996,36,Dry,2024-08-28
123997,37,Humid,2024-08-28
123998,38,Dry,2024-08-28
123999,39,Breezy,2024-08-28
124000,40,Breezy,2024-08-28
124001,41,Lightning,2024-08-28
124002,42,Humid,2024-08-28
124003,43,Lightning,2024-08-28
124004,44,Humid,2024-08-28
124005,45,Dry,2024-08-28
124006,46,Hot,2024-08-28
124007,47,Sunny,2024-08-28
124008,48,Breezy,2024-08-28
124009,49,Lightning,2024-08-28
124010,50,Thunderstorms,2024-08-28
124011,51,Humid,2024-08-28
124012,52,Thunderstorms,2024-08-28
124013,53,Humid,2024-08-28
124014,54,Humid,2024-08-28
124015,55,Dry,2024-08-28
124016,56,Sunny,2024-08-28
124017,57,Thunderstorms,2024-08-28
124018,58,Sunny,2024-08-28
124019,59,Dry,2024-08-28
124020,60,Breezy,2024-08-28
124021,1,Hot,2024-08-29
124022,2,Lightning,2024-08-29
124023,3,Hot,2024-08-29
124024,4,Hot,2024-08-29
124025,5,Hot,2024-08-29
124026,6,Dry,2024-08-29
124027,7,Sunny,2024-08-29
124028,8,Hot,2024-08-29
124029,9,Hot,2024-08-29
124030,10,Dry,2024-08-29
124031,11,Humid,2024-08-29
124032,12,Dry,2024-08-29
124033,13,Breezy,2024-08-29
124034,14,Humid,2024-08-29
124035,15,Hot,2024-08-29
124036,16,Hot,2024-08-29
124037,17,Sunny,2024-08-29
124038,18,Lightning,2024-08-29
124039,19,Humid,2024-08-29
124040,20,Thunderstorms,2024-08-29
124041,21,Humid,2024-08-29
124042,22,Hot,2024-08-29
124043,23,Humid,2024-08-29
124044,24,Sunny,2024-08-29
124045,25,Breezy,2024-08-29
124046,26,Humid,2024-08-29
124047,27,Thunderstorms,2024-08-29
124048,28,Humid,2024-08-29
124049,29,Lightning,2024-08-29
124050,30,Breezy,2024-08-29
124051,31,Humid,2024-08-29
124052,32,Humid,2024-08-29
124053,33,Breezy,2024-08-29
124054,34,Hot,2024-08-29
124055,35,Sunny,2024-08-29
124056,36,Thunderstorms,2024-08-29
124057,37,Dry,2024-08-29
124058,38,Sunny,2024-08-29
124059,39,Hot,2024-08-29
124060,40,Lightning,2024-08-29
124061,41,Dry,2024-08-29
124062,42,Sunny,2024-08-29
124063,43,Sunny,2024-08-29
124064,44,Breezy,2024-08-29
124065,45,Breezy,2024-08-29
124066,46,Hot,2024-08-29
124067,47,Hot,2024-08-29
124068,48,Sunny,2024-08-29
124069,49,Thunderstorms,2024-08-29
124070,50,Thunderstorms,2024-08-29
124071,51,Humid,2024-08-29
124072,52,Humid,2024-08-29
124073,53,Thunderstorms,2024-08-29
124074,54,Breezy,2024-08-29
124075,55,Sunny,2024-08-29
124076,56,Sunny,2024-08-29
124077,57,Thunderstorms,2024-08-29
124078,58,Dry,2024-08-29
124079,59,Hot,2024-08-29
124080,60,Hot,2024-08-29
124081,1,Dry,2024-08-30
124082,2,Lightning,2024-08-30
124083,3,Breezy,2024-08-30
124084,4,Sunny,2024-08-30
124085,5,Breezy,2024-08-30
124086,6,Sunny,2024-08-30
124087,7,Breezy,2024-08-30
124088,8,Breezy,2024-08-30
124089,9,Lightning,2024-08-30
124090,10,Dry,2024-08-30
124091,11,Humid,2024-08-30
124092,12,Breezy,2024-08-30
124093,13,Dry,2024-08-30
124094,14,Lightning,2024-08-30
124095,15,Dry,2024-08-30
124096,16,Breezy,2024-08-30
124097,17,Humid,2024-08-30
124098,18,Lightning,2024-08-30
124099,19,Hot,2024-08-30
124100,20,Thunderstorms,2024-08-30
124101,21,Dry,2024-08-30
124102,22,Thunderstorms,2024-08-30
124103,23,Hot,2024-08-30
124104,24,Dry,2024-08-30
124105,25,Lightning,2024-08-30
124106,26,Thunderstorms,2024-08-30
124107,27,Dry,2024-08-30
124108,28,Hot,2024-08-30
124109,29,Sunny,2024-08-30
124110,30,Sunny,2024-08-30
124111,31,Dry,2024-08-30
124112,32,Hot,2024-08-30
124113,33,Lightning,2024-08-30
124114,34,Dry,2024-08-30
124115,35,Lightning,2024-08-30
124116,36,Thunderstorms,2024-08-30
124117,37,Lightning,2024-08-30
124118,38,Sunny,2024-08-30
124119,39,Lightning,2024-08-30
124120,40,Sunny,2024-08-30
124121,41,Thunderstorms,2024-08-30
124122,42,Sunny,2024-08-30
124123,43,Dry,2024-08-30
124124,44,Hot,2024-08-30
124125,45,Breezy,2024-08-30
124126,46,Dry,2024-08-30
124127,47,Humid,2024-08-30
124128,48,Hot,2024-08-30
124129,49,Breezy,2024-08-30
124130,50,Hot,2024-08-30
124131,51,Lightning,2024-08-30
124132,52,Breezy,2024-08-30
124133,53,Dry,2024-08-30
124134,54,Thunderstorms,2024-08-30
124135,55,Humid,2024-08-30
124136,56,Breezy,2024-08-30
124137,57,Sunny,2024-08-30
124138,58,Hot,2024-08-30
124139,59,Dry,2024-08-30
124140,60,Breezy,2024-08-30
124141,1,Breezy,2024-08-31
124142,2,Hot,2024-08-31
124143,3,Breezy,2024-08-31
124144,4,Lightning,2024-08-31
124145,5,Thunderstorms,2024-08-31
124146,6,Breezy,2024-08-31
124147,7,Lightning,2024-08-31
124148,8,Sunny,2024-08-31
124149,9,Sunny,2024-08-31
124150,10,Hot,2024-08-31
124151,11,Lightning,2024-08-31
124152,12,Sunny,2024-08-31
124153,13,Sunny,2024-08-31
124154,14,Lightning,2024-08-31
124155,15,Lightning,2024-08-31
124156,16,Breezy,2024-08-31
124157,17,Dry,2024-08-31
124158,18,Thunderstorms,2024-08-31
124159,19,Hot,2024-08-31
124160,20,Lightning,2024-08-31
124161,21,Thunderstorms,2024-08-31
124162,22,Humid,2024-08-31
124163,23,Hot,2024-08-31
124164,24,Humid,2024-08-31
124165,25,Hot,2024-08-31
124166,26,Humid,2024-08-31
124167,27,Lightning,2024-08-31
124168,28,Dry,2024-08-31
124169,29,Sunny,2024-08-31
124170,30,Dry,2024-08-31
124171,31,Lightning,2024-08-31
124172,32,Thunderstorms,2024-08-31
124173,33,Lightning,2024-08-31
124174,34,Humid,2024-08-31
124175,35,Breezy,2024-08-31
124176,36,Humid,2024-08-31
124177,37,Thunderstorms,2024-08-31
124178,38,Sunny,2024-08-31
124179,39,Hot,2024-08-31
124180,40,Breezy,2024-08-31
124181,41,Humid,2024-08-31
124182,42,Humid,2024-08-31
124183,43,Lightning,2024-08-31
124184,44,Sunny,2024-08-31
124185,45,Sunny,2024-08-31
124186,46,Dry,2024-08-31
124187,47,Dry,2024-08-31
124188,48,Hot,2024-08-31
124189,49,Lightning,2024-08-31
124190,50,Sunny,2024-08-31
124191,51,Humid,2024-08-31
124192,52,Hot,2024-08-31
124193,53,Hot,2024-08-31
124194,54,Thunderstorms,2024-08-31
124195,55,Sunny,2024-08-31
124196,56,Thunderstorms,2024-08-31
124197,57,Dry,2024-08-31
124198,58,Humid,2024-08-31
124199,59,Dry,2024-08-31
124200,60,Breezy,2024-08-31
124201,1,Foggy,2024-09-01
124202,2,Overcast,2024-09-01
124203,3,Overcast,2024-09-01
124204,4,Overcast,2024-09-01
124205,5,Misty,2024-09-01
124206,6,Windy,2024-09-01
124207,7,Rainy,2024-09-01
124208,8,Dry,2024-09-01
124209,9,Cloudy,2024-09-01
124210,10,Rainy,2024-09-01
124211,11,Misty,2024-09-01
124212,12,Dry,2024-09-01
124213,13,Dry,2024-09-01
124214,14,Cloudy,2024-09-01
124215,15,Misty,2024-09-01
124216,16,Foggy,2024-09-01
124217,17,Cloudy,2024-09-01
124218,18,Overcast,2024-09-01
124219,19,Rainy,2024-09-01
124220,20,Cloudy,2024-09-01
124221,21,Rainy,2024-09-01
124222,22,Windy,2024-09-01
124223,23,Overcast,2024-09-01
124224,24,Foggy,2024-09-01
124225,25,Overcast,2024-09-01
124226,26,Dry,2024-09-01
124227,27,Rainy,2024-09-01
124228,28,Cloudy,2024-09-01
124229,29,Windy,2024-09-01
124230,30,Windy,2024-09-01
124231,31,Cloudy,2024-09-01
124232,32,Overcast,2024-09-01
124233,33,Overcast,2024-09-01
124234,34,Cloudy,2024-09-01
124235,35,Windy,2024-09-01
124236,36,Cloudy,2024-09-01
124237,37,Foggy,2024-09-01
124238,38,Windy,2024-09-01
124239,39,Cloudy,2024-09-01
124240,40,Cloudy,2024-09-01
124241,41,Cloudy,2024-09-01
124242,42,Foggy,2024-09-01
124243,43,Dry,2024-09-01
124244,44,Foggy,2024-09-01
124245,45,Windy,2024-09-01
124246,46,Foggy,2024-09-01
124247,47,Rainy,2024-09-01
124248,48,Foggy,2024-09-01
124249,49,Rainy,2024-09-01
124250,50,Rainy,2024-09-01
124251,51,Foggy,2024-09-01
124252,52,Misty,2024-09-01
124253,53,Overcast,2024-09-01
124254,54,Rainy,2024-09-01
124255,55,Rainy,2024-09-01
124256,56,Dry,2024-09-01
124257,57,Rainy,2024-09-01
124258,58,Foggy,2024-09-01
124259,59,Misty,2024-09-01
124260,60,Foggy,2024-09-01
124261,1,Misty,2024-09-02
124262,2,Dry,2024-09-02
124263,3,Foggy,2024-09-02
124264,4,Rainy,2024-09-02
124265,5,Rainy,2024-09-02
124266,6,Cloudy,2024-09-02
124267,7,Rainy,2024-09-02
124268,8,Foggy,2024-09-02
124269,9,Misty,2024-09-02
124270,10,Rainy,2024-09-02
124271,11,Dry,2024-09-02
124272,12,Windy,2024-09-02
124273,13,Cloudy,2024-09-02
124274,14,Dry,2024-09-02
124275,15,Cloudy,2024-09-02
124276,16,Windy,2024-09-02
124277,17,Cloudy,2024-09-02
124278,18,Windy,2024-09-02
124279,19,Windy,2024-09-02
124280,20,Misty,2024-09-02
124281,21,Cloudy,2024-09-02
124282,22,Dry,2024-09-02
124283,23,Dry,2024-09-02
124284,24,Cloudy,2024-09-02
124285,25,Dry,2024-09-02
124286,26,Dry,2024-09-02
124287,27,Windy,2024-09-02
124288,28,Windy,2024-09-02
124289,29,Misty,2024-09-02
124290,30,Rainy,2024-09-02
124291,31,Windy,2024-09-02
124292,32,Foggy,2024-09-02
124293,33,Misty,2024-09-02
124294,34,Overcast,2024-09-02
124295,35,Foggy,2024-09-02
124296,36,Windy,2024-09-02
124297,37,Cloudy,2024-09-02
124298,38,Misty,2024-09-02
124299,39,Cloudy,2024-09-02
124300,40,Foggy,2024-09-02
124301,41,Misty,2024-09-02
124302,42,Cloudy,2024-09-02
124303,43,Cloudy,2024-09-02
124304,44,Foggy,2024-09-02
124305,45,Misty,2024-09-02
124306,46,Misty,2024-09-02
124307,47,Misty,2024-09-02
124308,48,Cloudy,2024-09-02
124309,49,Dry,2024-09-02
124310,50,Foggy,2024-09-02
124311,51,Foggy,2024-09-02
124312,52,Cloudy,2024-09-02
124313,53,Cloudy,2024-09-02
124314,54,Rainy,2024-09-02
124315,55,Overcast,2024-09-02
124316,56,Rainy,2024-09-02
124317,57,Misty,2024-09-02
124318,58,Dry,2024-09-02
124319,59,Rainy,2024-09-02
124320,60,Overcast,2024-09-02
124321,1,Windy,2024-09-03
124322,2,Rainy,2024-09-03
124323,3,Overcast,2024-09-03
124324,4,Windy,2024-09-03
124325,5,Dry,2024-09-03
124326,6,Foggy,2024-09-03
124327,7,Rainy,2024-09-03
124328,8,Windy,2024-09-03
124329,9,Windy,2024-09-03
124330,10,Rainy,2024-09-03
124331,11,Foggy,2024-09-03
124332,12,Cloudy,2024-09-03
124333,13,Dry,2024-09-03
124334,14,Windy,2024-09-03
124335,15,Windy,2024-09-03
124336,16,Foggy,2024-09-03
124337,17,Windy,2024-09-03
124338,18,Foggy,2024-09-03
124339,19,Overcast,2024-09-03
124340,20,Misty,2024-09-03
124341,21,Dry,2024-09-03
124342,22,Overcast,2024-09-03
124343,23,Cloudy,2024-09-03
124344,24,Windy,2024-09-03
124345,25,Foggy,2024-09-03
124346,26,Rainy,2024-09-03
124347,27,Windy,2024-09-03
124348,28,Misty,2024-09-03
124349,29,Overcast,2024-09-03
124350,30,Foggy,2024-09-03
124351,31,Foggy,2024-09-03
124352,32,Foggy,2024-09-03
124353,33,Foggy,2024-09-03
124354,34,Overcast,2024-09-03
124355,35,Dry,2024-09-03
124356,36,Windy,2024-09-03
124357,37,Dry,2024-09-03
124358,38,Rainy,2024-09-03
124359,39,Foggy,2024-09-03
124360,40,Rainy,2024-09-03
124361,41,Dry,2024-09-03
124362,42,Overcast,2024-09-03
124363,43,Rainy,2024-09-03
124364,44,Misty,2024-09-03
124365,45,Rainy,2024-09-03
124366,46,Foggy,2024-09-03
