event_id,store_id,event_name,start_date,finish_date
3397,48,Last Chance to Save,2020-01-02,2020-01-09
3398,48,Mega Sale,2020-02-08,2020-02-12
3399,48,Anniversary Sale,2020-03-03,2020-03-10
3400,48,Mega Sale,2020-04-02,2020-04-05
3401,48,Midnight Madness,2020-05-01,2020-05-04
3402,48,Mega Sale,2020-06-05,2020-06-09
3403,48,Manager's Special,2020-07-04,2020-07-11
3404,48,Friends and Family Discount Days,2020-08-05,2020-08-08
3405,48,Last Chance to Save,2020-09-09,2020-09-12
3406,48,Friends and Family Discount Days,2020-10-08,2020-10-15
3407,48,Grand Opening Celebration,2020-11-04,2020-11-08
3408,48,Anniversary Sale,2020-12-06,2020-12-09
3409,48,Inventory Liquidation Sale,2021-01-05,2021-01-12
3410,48,Customer Appreciation Week,2021-02-01,2021-02-06
3411,48,Buy One Get One Free (BOGO) Event,2021-03-04,2021-03-08
3412,48,Inventory Liquidation Sale,2021-04-02,2021-04-09
3413,48,Flash Sale Frenzy,2021-05-10,2021-05-17
3414,48,Manager's Special,2021-06-01,2021-06-05
3415,48,Seasonal Discount Event,2021-07-09,2021-07-14
3416,48,Manager's Special,2021-08-05,2021-08-08
3417,48,Grand Opening Celebration,2021-09-02,2021-09-08
3418,48,Last Chance to Save,2021-10-04,2021-10-10
3419,48,Flash Sale Frenzy,2021-11-05,2021-11-08
3420,48,Mega Sale,2021-12-09,2021-12-14
3421,48,Friends and Family Discount Days,2022-01-07,2022-01-11
3422,48,Flash Sale Frenzy,2022-02-04,2022-02-11
3423,48,Friends and Family Discount Days,2022-03-04,2022-03-10
3424,48,Anniversary Sale,2022-04-06,2022-04-12
3425,48,Seasonal Discount Event,2022-05-05,2022-05-08
3426,48,Anniversary Sale,2022-06-04,2022-06-10
3427,48,Grand Opening Celebration,2022-07-03,2022-07-07
3428,48,Grand Opening Celebration,2022-08-06,2022-08-13
3429,48,Buy One Get One Free (BOGO) Event,2022-09-02,2022-09-07
3430,48,Flash Sale Frenzy,2022-10-06,2022-10-13
3431,48,Midnight Madness,2022-11-09,2022-11-14
3432,48,Friends and Family Discount Days,2022-12-07,2022-12-11
3433,48,Customer Appreciation Week,2023-01-08,2023-01-15
3434,48,Friends and Family Discount Days,2023-02-02,2023-02-08
3435,48,Buy One Get One Free (BOGO) Event,2023-03-05,2023-03-11
3436,48,Grand Opening Celebration,2023-04-09,2023-04-14
3437,48,Inventory Liquidation Sale,2023-05-02,2023-05-06
3438,48,Flash Sale Frenzy,2023-06-10,2023-06-13
3439,48,Friends and Family Discount Days,2023-07-01,2023-07-05
3440,48,Last Chance to Save,2023-08-02,2023-08-07
3441,48,Mega Sale,2023-09-06,2023-09-09
3442,48,Friends and Family Discount Days,2023-10-09,2023-10-14
3443,48,Mega Sale,2023-11-02,2023-11-05
3444,48,Anniversary Sale,2023-12-02,2023-12-07
3445,48,Grand Opening Celebration,2024-01-01,2024-01-05
3446,48,Midnight Madness,2024-02-06,2024-02-10
3447,48,Customer Appreciation Week,2024-03-10,2024-03-16
3448,48,Mega Sale,2024-04-03,2024-04-10
3449,48,Last Chance to Save,2024-05-01,2024-05-04
3450,48,Buy One Get One Free (BOGO) Event,2024-06-01,2024-06-08
3451,48,Friends and Family Discount Days,2024-07-03,2024-07-07
3452,48,Customer Appreciation Week,2024-08-07,2024-08-11
3453,48,Friends and Family Discount Days,2024-09-07,2024-09-13
3454,48,Grand Opening Celebration,2024-10-07,2024-10-10
3455,48,Flash Sale Frenzy,2024-11-08,2024-11-11
3456,48,Grand Opening Celebration,2024-12-09,2024-12-16
3457,49,Flash Sale Frenzy,2019-01-08,2019-01-15
3458,49,Manager's Special,2019-02-09,2019-02-16
3459,49,Buy One Get One Free (BOGO) Event,2019-03-08,2019-03-15
3460,49,Manager's Special,2019-04-08,2019-04-11
3461,49,Mega Sale,2019-05-02,2019-05-09
3462,49,Midnight Madness,2019-06-09,2019-06-13
3463,49,Buy One Get One Free (BOGO) Event,2019-07-08,2019-07-14
3464,49,Seasonal Discount Event,2019-08-01,2019-08-06
3465,49,Friends and Family Discount Days,2019-09-01,2019-09-06
3466,49,Inventory Liquidation Sale,2019-10-04,2019-10-07
3467,49,Manager's Special,2019-11-09,2019-11-12
3468,49,Flash Sale Frenzy,2019-12-09,2019-12-13
3469,49,Friends and Family Discount Days,2020-01-04,2020-01-07
3470,49,Seasonal Discount Event,2020-02-02,2020-02-07
3471,49,Mega Sale,2020-03-03,2020-03-08
3472,49,Manager's Special,2020-04-02,2020-04-07
3473,49,Seasonal Discount Event,2020-05-04,2020-05-07
3474,49,Buy One Get One Free (BOGO) Event,2020-06-05,2020-06-10
3475,49,Grand Opening Celebration,2020-07-10,2020-07-16
3476,49,Mega Sale,2020-08-10,2020-08-15
3477,49,Flash Sale Frenzy,2020-09-06,2020-09-13
3478,49,Grand Opening Celebration,2020-10-04,2020-10-09
3479,49,Last Chance to Save,2020-11-01,2020-11-04
3480,49,Friends and Family Discount Days,2020-12-10,2020-12-16
3481,49,Grand Opening Celebration,2021-01-09,2021-01-16
3482,49,Midnight Madness,2021-02-04,2021-02-09
3483,49,Customer Appreciation Week,2021-03-01,2021-03-04
3484,49,Buy One Get One Free (BOGO) Event,2021-04-02,2021-04-09
3485,49,Customer Appreciation Week,2021-05-02,2021-05-05
3486,49,Midnight Madness,2021-06-01,2021-06-05
3487,49,Anniversary Sale,2021-07-08,2021-07-14
3488,49,Grand Opening Celebration,2021-08-02,2021-08-08
3489,49,Anniversary Sale,2021-09-07,2021-09-10
3490,49,Grand Opening Celebration,2021-10-07,2021-10-14
3491,49,Seasonal Discount Event,2021-11-05,2021-11-11
3492,49,Buy One Get One Free (BOGO) Event,2021-12-09,2021-12-13
3493,49,Manager's Special,2022-01-01,2022-01-08
3494,49,Mega Sale,2022-02-08,2022-02-12
3495,49,Mega Sale,2022-03-05,2022-03-12
3496,49,Friends and Family Discount Days,2022-04-09,2022-04-12
3497,49,Mega Sale,2022-05-07,2022-05-14
3498,49,Grand Opening Celebration,2022-06-10,2022-06-14
3499,49,Midnight Madness,2022-07-05,2022-07-10
3500,49,Buy One Get One Free (BOGO) Event,2022-08-01,2022-08-06
3501,49,Customer Appreciation Week,2022-09-08,2022-09-12
3502,49,Buy One Get One Free (BOGO) Event,2022-10-08,2022-10-14
3503,49,Flash Sale Frenzy,2022-11-02,2022-11-06
3504,49,Last Chance to Save,2022-12-07,2022-12-11
3505,49,Manager's Special,2023-01-07,2023-01-11
3506,49,Anniversary Sale,2023-02-10,2023-02-13
3507,49,Grand Opening Celebration,2023-03-01,2023-03-06
3508,49,Last Chance to Save,2023-04-05,2023-04-08
3509,49,Inventory Liquidation Sale,2023-05-03,2023-05-07
3510,49,Friends and Family Discount Days,2023-06-10,2023-06-13
3511,49,Friends and Family Discount Days,2023-07-08,2023-07-11
3512,49,Seasonal Discount Event,2023-08-07,2023-08-13
3513,49,Mega Sale,2023-09-07,2023-09-11
3514,49,Inventory Liquidation Sale,2023-10-03,2023-10-06
3515,49,Seasonal Discount Event,2023-11-09,2023-11-14
3516,49,Mega Sale,2023-12-10,2023-12-14
3517,49,Customer Appreciation Week,2024-01-09,2024-01-14
3518,49,Seasonal Discount Event,2024-02-01,2024-02-06
3519,49,Inventory Liquidation Sale,2024-03-01,2024-03-06
3520,49,Seasonal Discount Event,2024-04-08,2024-04-11
3521,49,Flash Sale Frenzy,2024-05-07,2024-05-12
3522,49,Grand Opening Celebration,2024-06-06,2024-06-12
3523,49,Seasonal Discount Event,2024-07-05,2024-07-08
3524,49,Manager's Special,2024-08-07,2024-08-12
3525,49,Grand Opening Celebration,2024-09-07,2024-09-13
3526,49,Inventory Liquidation Sale,2024-10-02,2024-10-07
3527,49,Inventory Liquidation Sale,2024-11-02,2024-11-05
3528,49,Friends and Family Discount Days,2024-12-03,2024-12-06
3529,50,Inventory Liquidation Sale,2019-01-01,2019-01-04
3530,50,Mega Sale,2019-02-01,2019-02-06
3531,50,Manager's Special,2019-03-09,2019-03-16
3532,50,Midnight Madness,2019-04-06,2019-04-13
3533,50,Grand Opening Celebration,2019-05-08,2019-05-15
3534,50,Flash Sale Frenzy,2019-06-07,2019-06-11
3535,50,Customer Appreciation Week,2019-07-06,2019-07-10
3536,50,Customer Appreciation Week,2019-08-08,2019-08-14
3537,50,Friends and Family Discount Days,2019-09-06,2019-09-09
3538,50,Seasonal Discount Event,2019-10-04,2019-10-08
3539,50,Customer Appreciation Week,2019-11-10,2019-11-17
3540,50,Manager's Special,2019-12-05,2019-12-12
3541,50,Anniversary Sale,2020-01-09,2020-01-15
3542,50,Friends and Family Discount Days,2020-02-09,2020-02-15
3543,50,Manager's Special,2020-03-09,2020-03-13
3544,50,Anniversary Sale,2020-04-05,2020-04-09
3545,50,Buy One Get One Free (BOGO) Event,2020-05-03,2020-05-07
3546,50,Last Chance to Save,2020-06-10,2020-06-16
3547,50,Mega Sale,2020-07-06,2020-07-10
3548,50,Flash Sale Frenzy,2020-08-02,2020-08-05
3549,50,Friends and Family Discount Days,2020-09-04,2020-09-08
3550,50,Last Chance to Save,2020-10-09,2020-10-16
3551,50,Midnight Madness,2020-11-01,2020-11-08
3552,50,Anniversary Sale,2020-12-05,2020-12-08
3553,50,Anniversary Sale,2021-01-04,2021-01-10
3554,50,Grand Opening Celebration,2021-02-06,2021-02-13
3555,50,Buy One Get One Free (BOGO) Event,2021-03-10,2021-03-13
3556,50,Friends and Family Discount Days,2021-04-05,2021-04-08
3557,50,Customer Appreciation Week,2021-05-07,2021-05-12
3558,50,Seasonal Discount Event,2021-06-01,2021-06-05
3559,50,Customer Appreciation Week,2021-07-08,2021-07-15
3560,50,Inventory Liquidation Sale,2021-08-01,2021-08-08
3561,50,Anniversary Sale,2021-09-10,2021-09-15
3562,50,Last Chance to Save,2021-10-01,2021-10-05
3563,50,Manager's Special,2021-11-08,2021-11-15
3564,50,Last Chance to Save,2021-12-01,2021-12-06
3565,50,Grand Opening Celebration,2022-01-04,2022-01-10
3566,50,Last Chance to Save,2022-02-02,2022-02-09
3567,50,Last Chance to Save,2022-03-02,2022-03-09
3568,50,Midnight Madness,2022-04-09,2022-04-15
3569,50,Buy One Get One Free (BOGO) Event,2022-05-09,2022-05-16
3570,50,Midnight Madness,2022-06-07,2022-06-11
3571,50,Grand Opening Celebration,2022-07-10,2022-07-16
3572,50,Friends and Family Discount Days,2022-08-07,2022-08-11
3573,50,Grand Opening Celebration,2022-09-08,2022-09-14
3574,50,Friends and Family Discount Days,2022-10-08,2022-10-14
3575,50,Customer Appreciation Week,2022-11-03,2022-11-10
3576,50,Grand Opening Celebration,2022-12-10,2022-12-15
3577,50,Manager's Special,2023-01-03,2023-01-09
3578,50,Last Chance to Save,2023-02-02,2023-02-07
3579,50,Buy One Get One Free (BOGO) Event,2023-03-09,2023-03-16
3580,50,Inventory Liquidation Sale,2023-04-09,2023-04-16
3581,50,Seasonal Discount Event,2023-05-02,2023-05-07
3582,50,Friends and Family Discount Days,2023-06-03,2023-06-08
3583,50,Customer Appreciation Week,2023-07-03,2023-07-09
3584,50,Inventory Liquidation Sale,2023-08-01,2023-08-06
3585,50,Anniversary Sale,2023-09-09,2023-09-15
3586,50,Customer Appreciation Week,2023-10-06,2023-10-09
3587,50,Customer Appreciation Week,2023-11-07,2023-11-11
3588,50,Buy One Get One Free (BOGO) Event,2023-12-05,2023-12-12
3589,50,Friends and Family Discount Days,2024-01-09,2024-01-16
3590,50,Mega Sale,2024-02-07,2024-02-13
3591,50,Mega Sale,2024-03-10,2024-03-15
3592,50,Anniversary Sale,2024-04-02,2024-04-06
3593,50,Last Chance to Save,2024-05-02,2024-05-09
3594,50,Midnight Madness,2024-06-09,2024-06-15
3595,50,Anniversary Sale,2024-07-08,2024-07-13
3596,50,Seasonal Discount Event,2024-08-02,2024-08-07
3597,50,Flash Sale Frenzy,2024-09-01,2024-09-04
3598,50,Midnight Madness,2024-10-05,2024-10-12
3599,50,Manager's Special,2024-11-09,2024-11-14
3600,50,Midnight Madness,2024-12-09,2024-12-13
3601,51,Mega Sale,2019-01-02,2019-01-07
3602,51,Anniversary Sale,2019-02-05,2019-02-11
3603,51,Flash Sale Frenzy,2019-03-05,2019-03-11
3604,51,Mega Sale,2019-04-07,2019-04-11
3605,51,Customer Appreciation Week,2019-05-08,2019-05-12
3606,51,Midnight Madness,2019-06-07,2019-06-11
3607,51,Inventory Liquidation Sale,2019-07-04,2019-07-08
3608,51,Anniversary Sale,2019-08-09,2019-08-16
3609,51,Anniversary Sale,2019-09-04,2019-09-09
3610,51,Customer Appreciation Week,2019-10-05,2019-10-10
3611,51,Grand Opening Celebration,2019-11-09,2019-11-14
3612,51,Midnight Madness,2019-12-03,2019-12-06
3613,51,Seasonal Discount Event,2020-01-01,2020-01-08
3614,51,Customer Appreciation Week,2020-02-05,2020-02-12
3615,51,Grand Opening Celebration,2020-03-09,2020-03-15
3616,51,Friends and Family Discount Days,2020-04-08,2020-04-14
3617,51,Seasonal Discount Event,2020-05-04,2020-05-07
3618,51,Inventory Liquidation Sale,2020-06-10,2020-06-13
3619,51,Last Chance to Save,2020-07-10,2020-07-13
3620,51,Seasonal Discount Event,2020-08-10,2020-08-17
3621,51,Manager's Special,2020-09-09,2020-09-14
3622,51,Grand Opening Celebration,2020-10-08,2020-10-14
3623,51,Friends and Family Discount Days,2020-11-08,2020-11-11
3624,51,Last Chance to Save,2020-12-10,2020-12-15
3625,51,Friends and Family Discount Days,2021-01-02,2021-01-05
3626,51,Midnight Madness,2021-02-06,2021-02-12
3627,51,Seasonal Discount Event,2021-03-03,2021-03-08
3628,51,Inventory Liquidation Sale,2021-04-07,2021-04-11
3629,51,Friends and Family Discount Days,2021-05-01,2021-05-08
3630,51,Anniversary Sale,2021-06-03,2021-06-10
3631,51,Anniversary Sale,2021-07-06,2021-07-12
3632,51,Last Chance to Save,2021-08-06,2021-08-11
3633,51,Anniversary Sale,2021-09-01,2021-09-04
3634,51,Buy One Get One Free (BOGO) Event,2021-10-05,2021-10-10
3635,51,Friends and Family Discount Days,2021-11-06,2021-11-12
3636,51,Grand Opening Celebration,2021-12-04,2021-12-07
3637,51,Customer Appreciation Week,2022-01-08,2022-01-12
3638,51,Inventory Liquidation Sale,2022-02-06,2022-02-12
3639,51,Flash Sale Frenzy,2022-03-03,2022-03-06
3640,51,Flash Sale Frenzy,2022-04-02,2022-04-08
3641,51,Customer Appreciation Week,2022-05-09,2022-05-16
3642,51,Flash Sale Frenzy,2022-06-09,2022-06-13
3643,51,Last Chance to Save,2022-07-01,2022-07-06
3644,51,Midnight Madness,2022-08-08,2022-08-11
3645,51,Friends and Family Discount Days,2022-09-04,2022-09-10
3646,51,Seasonal Discount Event,2022-10-07,2022-10-10
3647,51,Manager's Special,2022-11-08,2022-11-12
3648,51,Anniversary Sale,2022-12-04,2022-12-08
3649,51,Seasonal Discount Event,2023-01-05,2023-01-12
3650,51,Last Chance to Save,2023-02-04,2023-02-08
3651,51,Midnight Madness,2023-03-08,2023-03-14
3652,51,Customer Appreciation Week,2023-04-07,2023-04-13
3653,51,Inventory Liquidation Sale,2023-05-10,2023-05-15
3654,51,Grand Opening Celebration,2023-06-07,2023-06-14
3655,51,Customer Appreciation Week,2023-07-04,2023-07-08
3656,51,Buy One Get One Free (BOGO) Event,2023-08-02,2023-08-07
3657,51,Mega Sale,2023-09-05,2023-09-09
3658,51,Grand Opening Celebration,2023-10-09,2023-10-16
3659,51,Mega Sale,2023-11-09,2023-11-12
3660,51,Inventory Liquidation Sale,2023-12-08,2023-12-13
3661,51,Inventory Liquidation Sale,2024-01-05,2024-01-11
3662,51,Customer Appreciation Week,2024-02-09,2024-02-14
3663,51,Manager's Special,2024-03-08,2024-03-15
3664,51,Customer Appreciation Week,2024-04-07,2024-04-12
3665,51,Customer Appreciation Week,2024-05-02,2024-05-09
3666,51,Flash Sale Frenzy,2024-06-05,2024-06-09
3667,51,Inventory Liquidation Sale,2024-07-10,2024-07-14
3668,51,Buy One Get One Free (BOGO) Event,2024-08-07,2024-08-14
3669,51,Manager's Special,2024-09-03,2024-09-10
3670,51,Manager's Special,2024-10-09,2024-10-14
3671,51,Friends and Family Discount Days,2024-11-07,2024-11-12
3672,51,Flash Sale Frenzy,2024-12-03,2024-12-10
3673,52,Inventory Liquidation Sale,2019-01-04,2019-01-09
3674,52,Friends and Family Discount Days,2019-02-02,2019-02-09
3675,52,Inventory Liquidation Sale,2019-03-08,2019-03-15
3676,52,Grand Opening Celebration,2019-04-04,2019-04-09
3677,52,Manager's Special,2019-05-02,2019-05-07
3678,52,Buy One Get One Free (BOGO) Event,2019-06-09,2019-06-15
3679,52,Manager's Special,2019-07-08,2019-07-14
3680,52,Buy One Get One Free (BOGO) Event,2019-08-08,2019-08-14
3681,52,Midnight Madness,2019-09-10,2019-09-16
3682,52,Manager's Special,2019-10-02,2019-10-05
3683,52,Midnight Madness,2019-11-02,2019-11-09
3684,52,Mega Sale,2019-12-08,2019-12-12
3685,52,Inventory Liquidation Sale,2020-01-08,2020-01-15
3686,52,Grand Opening Celebration,2020-02-01,2020-02-07
3687,52,Manager's Special,2020-03-09,2020-03-16
3688,52,Mega Sale,2020-04-07,2020-04-13
3689,52,Manager's Special,2020-05-05,2020-05-09
3690,52,Anniversary Sale,2020-06-06,2020-06-09
3691,52,Manager's Special,2020-07-06,2020-07-12
3692,52,Mega Sale,2020-08-05,2020-08-11
3693,52,Flash Sale Frenzy,2020-09-03,2020-09-06
3694,52,Grand Opening Celebration,2020-10-04,2020-10-09
3695,52,Grand Opening Celebration,2020-11-06,2020-11-09
3696,52,Mega Sale,2020-12-07,2020-12-12
3697,52,Friends and Family Discount Days,2021-01-06,2021-01-10
3698,52,Friends and Family Discount Days,2021-02-03,2021-02-06
3699,52,Buy One Get One Free (BOGO) Event,2021-03-02,2021-03-06
3700,52,Seasonal Discount Event,2021-04-09,2021-04-13
3701,52,Manager's Special,2021-05-10,2021-05-17
3702,52,Manager's Special,2021-06-08,2021-06-15
3703,52,Anniversary Sale,2021-07-09,2021-07-15
3704,52,Manager's Special,2021-08-09,2021-08-15
3705,52,Customer Appreciation Week,2021-09-02,2021-09-07
3706,52,Grand Opening Celebration,2021-10-07,2021-10-10
3707,52,Friends and Family Discount Days,2021-11-08,2021-11-11
3708,52,Seasonal Discount Event,2021-12-06,2021-12-13
3709,52,Midnight Madness,2022-01-10,2022-01-16
3710,52,Inventory Liquidation Sale,2022-02-01,2022-02-04
3711,52,Seasonal Discount Event,2022-03-06,2022-03-11
3712,52,Seasonal Discount Event,2022-04-03,2022-04-07
3713,52,Grand Opening Celebration,2022-05-05,2022-05-08
3714,52,Seasonal Discount Event,2022-06-03,2022-06-08
3715,52,Grand Opening Celebration,2022-07-06,2022-07-11
3716,52,Flash Sale Frenzy,2022-08-10,2022-08-15
3717,52,Seasonal Discount Event,2022-09-08,2022-09-15
3718,52,Inventory Liquidation Sale,2022-10-04,2022-10-09
3719,52,Friends and Family Discount Days,2022-11-07,2022-11-14
3720,52,Midnight Madness,2022-12-03,2022-12-06
3721,52,Flash Sale Frenzy,2023-01-03,2023-01-09
3722,52,Seasonal Discount Event,2023-02-02,2023-02-05
3723,52,Midnight Madness,2023-03-02,2023-03-09
3724,52,Anniversary Sale,2023-04-01,2023-04-05
3725,52,Friends and Family Discount Days,2023-05-05,2023-05-12
3726,52,Mega Sale,2023-06-01,2023-06-04
3727,52,Seasonal Discount Event,2023-07-09,2023-07-14
3728,52,Inventory Liquidation Sale,2023-08-06,2023-08-11
3729,52,Customer Appreciation Week,2023-09-08,2023-09-14
3730,52,Midnight Madness,2023-10-05,2023-10-09
3731,52,Flash Sale Frenzy,2023-11-09,2023-11-13
3732,52,Midnight Madness,2023-12-10,2023-12-13
3733,52,Midnight Madness,2024-01-03,2024-01-06
3734,52,Mega Sale,2024-02-04,2024-02-10
3735,52,Grand Opening Celebration,2024-03-10,2024-03-15
3736,52,Last Chance to Save,2024-04-09,2024-04-13
3737,52,Customer Appreciation Week,2024-05-10,2024-05-17
3738,52,Manager's Special,2024-06-01,2024-06-08
3739,52,Buy One Get One Free (BOGO) Event,2024-07-07,2024-07-14
3740,52,Mega Sale,2024-08-08,2024-08-12
3741,52,Flash Sale Frenzy,2024-09-10,2024-09-16
3742,52,Customer Appreciation Week,2024-10-09,2024-10-14
3743,52,Customer Appreciation Week,2024-11-07,2024-11-11
3744,52,Inventory Liquidation Sale,2024-12-02,2024-12-06
3745,53,Inventory Liquidation Sale,2019-01-01,2019-01-05
3746,53,Buy One Get One Free (BOGO) Event,2019-02-05,2019-02-11
3747,53,Last Chance to Save,2019-03-09,2019-03-14
3748,53,Customer Appreciation Week,2019-04-10,2019-04-17
3749,53,Last Chance to Save,2019-05-01,2019-05-08
3750,53,Anniversary Sale,2019-06-07,2019-06-13
3751,53,Anniversary Sale,2019-07-10,2019-07-15
3752,53,Inventory Liquidation Sale,2019-08-09,2019-08-13
3753,53,Anniversary Sale,2019-09-07,2019-09-11
3754,53,Grand Opening Celebration,2019-10-05,2019-10-11
3755,53,Seasonal Discount Event,2019-11-06,2019-11-13
3756,53,Mega Sale,2019-12-10,2019-12-17
3757,53,Mega Sale,2020-01-08,2020-01-12
3758,53,Buy One Get One Free (BOGO) Event,2020-02-05,2020-02-10
3759,53,Grand Opening Celebration,2020-03-04,2020-03-07
3760,53,Flash Sale Frenzy,2020-04-09,2020-04-14
3761,53,Flash Sale Frenzy,2020-05-01,2020-05-08
3762,53,Flash Sale Frenzy,2020-06-08,2020-06-13
3763,53,Last Chance to Save,2020-07-04,2020-07-11
3764,53,Anniversary Sale,2020-08-10,2020-08-17
3765,53,Friends and Family Discount Days,2020-09-02,2020-09-06
3766,53,Flash Sale Frenzy,2020-10-01,2020-10-05
3767,53,Friends and Family Discount Days,2020-11-06,2020-11-09
3768,53,Flash Sale Frenzy,2020-12-09,2020-12-14
3769,53,Friends and Family Discount Days,2021-01-04,2021-01-10
3770,53,Mega Sale,2021-02-05,2021-02-08
3771,53,Customer Appreciation Week,2021-03-05,2021-03-08
3772,53,Seasonal Discount Event,2021-04-07,2021-04-12
3773,53,Flash Sale Frenzy,2021-05-04,2021-05-10
3774,53,Anniversary Sale,2021-06-01,2021-06-08
3775,53,Inventory Liquidation Sale,2021-07-08,2021-07-14
3776,53,Customer Appreciation Week,2021-08-02,2021-08-09
3777,53,Anniversary Sale,2021-09-01,2021-09-05
3778,53,Flash Sale Frenzy,2021-10-03,2021-10-09
3779,53,Anniversary Sale,2021-11-08,2021-11-12
3780,53,Buy One Get One Free (BOGO) Event,2021-12-08,2021-12-15
3781,53,Seasonal Discount Event,2022-01-05,2022-01-09
3782,53,Flash Sale Frenzy,2022-02-07,2022-02-13
3783,53,Buy One Get One Free (BOGO) Event,2022-03-09,2022-03-14
3784,53,Grand Opening Celebration,2022-04-05,2022-04-09
3785,53,Friends and Family Discount Days,2022-05-01,2022-05-05
3786,53,Flash Sale Frenzy,2022-06-04,2022-06-08
3787,53,Mega Sale,2022-07-06,2022-07-11
3788,53,Midnight Madness,2022-08-08,2022-08-14
3789,53,Inventory Liquidation Sale,2022-09-04,2022-09-07
3790,53,Seasonal Discount Event,2022-10-06,2022-10-13
3791,53,Customer Appreciation Week,2022-11-09,2022-11-13
3792,53,Friends and Family Discount Days,2022-12-10,2022-12-16
3793,53,Seasonal Discount Event,2023-01-05,2023-01-10
3794,53,Last Chance to Save,2023-02-10,2023-02-16
3795,53,Mega Sale,2023-03-03,2023-03-07
3796,53,Buy One Get One Free (BOGO) Event,2023-04-04,2023-04-07
3797,53,Flash Sale Frenzy,2023-05-02,2023-05-06
3798,53,Customer Appreciation Week,2023-06-06,2023-06-13
3799,53,Mega Sale,2023-07-10,2023-07-17
3800,53,Midnight Madness,2023-08-10,2023-08-14
3801,53,Seasonal Discount Event,2023-09-04,2023-09-07
3802,53,Inventory Liquidation Sale,2023-10-09,2023-10-12
3803,53,Buy One Get One Free (BOGO) Event,2023-11-02,2023-11-06
3804,53,Customer Appreciation Week,2023-12-08,2023-12-11
3805,53,Manager's Special,2024-01-07,2024-01-13
3806,53,Anniversary Sale,2024-02-08,2024-02-14
3807,53,Last Chance to Save,2024-03-03,2024-03-08
3808,53,Buy One Get One Free (BOGO) Event,2024-04-06,2024-04-11
3809,53,Seasonal Discount Event,2024-05-08,2024-05-13
3810,53,Manager's Special,2024-06-10,2024-06-16
3811,53,Friends and Family Discount Days,2024-07-02,2024-07-06
3812,53,Friends and Family Discount Days,2024-08-06,2024-08-12
3813,53,Mega Sale,2024-09-08,2024-09-12
3814,53,Friends and Family Discount Days,2024-10-01,2024-10-05
3815,53,Buy One Get One Free (BOGO) Event,2024-11-03,2024-11-09
3816,53,Buy One Get One Free (BOGO) Event,2024-12-06,2024-12-13
3817,54,Seasonal Discount Event,2019-01-07,2019-01-11
3818,54,Last Chance to Save,2019-02-05,2019-02-11
3819,54,Mega Sale,2019-03-05,2019-03-10
3820,54,Mega Sale,2019-04-04,2019-04-07
3821,54,Anniversary Sale,2019-05-10,2019-05-13
3822,54,Midnight Madness,2019-06-06,2019-06-13
3823,54,Manager's Special,2019-07-06,2019-07-13
3824,54,Seasonal Discount Event,2019-08-08,2019-08-12
3825,54,Grand Opening Celebration,2019-09-04,2019-09-08
3826,54,Seasonal Discount Event,2019-10-08,2019-10-13
3827,54,Anniversary Sale,2019-11-03,2019-11-09
3828,54,Manager's Special,2019-12-02,2019-12-09
3829,54,Flash Sale Frenzy,2020-01-07,2020-01-12
3830,54,Flash Sale Frenzy,2020-02-02,2020-02-05
3831,54,Flash Sale Frenzy,2020-03-04,2020-03-11
3832,54,Inventory Liquidation Sale,2020-04-03,2020-04-10
3833,54,Mega Sale,2020-05-01,2020-05-07
3834,54,Midnight Madness,2020-06-07,2020-06-13
3835,54,Seasonal Discount Event,2020-07-05,2020-07-12
3836,54,Inventory Liquidation Sale,2020-08-01,2020-08-07
3837,54,Manager's Special,2020-09-10,2020-09-15
3838,54,Last Chance to Save,2020-10-10,2020-10-13
3839,54,Seasonal Discount Event,2020-11-02,2020-11-09
3840,54,Grand Opening Celebration,2020-12-05,2020-12-09
3841,54,Seasonal Discount Event,2021-01-04,2021-01-09
3842,54,Grand Opening Celebration,2021-02-03,2021-02-07
3843,54,Last Chance to Save,2021-03-06,2021-03-09
3844,54,Flash Sale Frenzy,2021-04-02,2021-04-05
3845,54,Friends and Family Discount Days,2021-05-09,2021-05-15
3846,54,Anniversary Sale,2021-06-01,2021-06-04
3847,54,Anniversary Sale,2021-07-09,2021-07-13
3848,54,Flash Sale Frenzy,2021-08-03,2021-08-06
3849,54,Customer Appreciation Week,2021-09-04,2021-09-08
3850,54,Seasonal Discount Event,2021-10-03,2021-10-06
3851,54,Mega Sale,2021-11-10,2021-11-14
3852,54,Last Chance to Save,2021-12-06,2021-12-12
3853,54,Anniversary Sale,2022-01-09,2022-01-16
3854,54,Mega Sale,2022-02-01,2022-02-06
3855,54,Grand Opening Celebration,2022-03-07,2022-03-10
3856,54,Inventory Liquidation Sale,2022-04-02,2022-04-05
3857,54,Friends and Family Discount Days,2022-05-05,2022-05-11
3858,54,Mega Sale,2022-06-03,2022-06-08
3859,54,Inventory Liquidation Sale,2022-07-06,2022-07-13
3860,54,Last Chance to Save,2022-08-02,2022-08-05
3861,54,Inventory Liquidation Sale,2022-09-04,2022-09-11
3862,54,Anniversary Sale,2022-10-07,2022-10-13
3863,54,Customer Appreciation Week,2022-11-01,2022-11-07
3864,54,Mega Sale,2022-12-09,2022-12-16
3865,54,Customer Appreciation Week,2023-01-08,2023-01-14
3866,54,Anniversary Sale,2023-02-03,2023-02-09
3867,54,Midnight Madness,2023-03-02,2023-03-08
