sales_id,visit_id,employee_id,payment_method_id
15902,22826,421,3
15903,22828,417,3
15904,22830,430,3
15905,22831,205,2
15906,22832,424,2
15907,22833,205,3
15908,22835,71,4
15909,22836,73,2
15910,22837,70,3
15911,22839,73,2
15912,22840,279,2
15913,22845,425,1
15914,22846,198,3
15915,22847,419,4
15916,22848,151,2
15917,22850,237,4
15918,22851,10,1
15919,22853,381,4
15920,22856,323,4
15921,22858,315,2
15922,22860,326,5
15923,22861,317,3
15924,22862,571,1
15925,22863,591,4
15926,22864,537,3
15927,22866,444,3
15928,22867,439,5
15929,22868,439,5
15930,22870,439,1
15931,22871,440,2
15932,22872,438,3
15933,22873,442,3
15934,22874,438,4
15935,22876,601,3
15936,22877,102,1
15937,22878,254,1
15938,22879,340,5
15939,22880,355,5
15940,22881,302,5
15941,22882,262,4
15942,22883,584,2
15943,22884,185,5
15944,22885,531,4
15945,22892,123,3
15946,22893,134,4
15947,22895,303,5
15948,22896,99,5
15949,22897,578,2
15950,22899,114,2
15951,22900,647,3
15952,22902,143,3
15953,22903,621,1
15954,22904,50,2
15955,22906,161,1
15956,22908,352,2
15957,22909,129,3
15958,22910,546,2
15959,22911,178,2
15960,22912,182,3
15961,22914,282,1
15962,22915,280,5
15963,22916,285,2
15964,22917,282,5
15965,22919,377,2
15966,22920,375,4
15967,22921,367,4
15968,22922,375,5
15969,22923,376,4
15970,22924,377,1
15971,22925,375,3
15972,22926,377,5
15973,22927,769,1
15974,22928,540,5
15975,22929,588,4
15976,22930,96,3
15977,22932,313,5
15978,22933,358,1
15979,22934,609,3
15980,22935,263,5
15981,22936,181,1
15982,22937,357,4
15983,22938,263,5
15984,22939,22,5
15985,22941,133,1
15986,22942,259,1
15987,22943,519,5
15988,22944,459,3
15989,22945,468,1
15990,22946,494,3
15991,22947,385,4
15992,22948,637,1
15993,22950,227,1
15994,22951,196,2
15995,22955,16,5
15996,22956,128,3
15997,22957,582,1
15998,22959,580,3
15999,22961,252,4
16000,22962,344,3
16001,22964,333,1
16002,22965,674,3
16003,22966,453,4
16004,22967,556,2
16005,22968,676,2
16006,22969,680,4
16007,22970,551,3
16008,22974,692,5
16009,22976,661,5
16010,22977,208,5
16011,22979,418,1
16012,22980,200,4
16013,22981,205,5
16014,22982,150,1
16015,22985,424,2
16016,22986,153,4
16017,22987,207,5
16018,22988,153,1
16019,22989,148,2
16020,22990,147,1
16021,22991,150,3
16022,22992,150,5
16023,22993,424,2
16024,22994,207,1
16025,22995,204,3
16026,22996,153,4
16027,22997,209,4
16028,22998,159,1
16029,22999,117,3
16030,23001,111,3
16031,23003,651,3
16032,23004,772,2
16033,23005,281,3
16034,23006,280,2
16035,23007,282,1
16036,23008,280,1
16037,23009,740,3
16038,23010,745,4
16039,23013,766,1
16040,23014,764,4
16041,23016,218,4
16042,23018,572,3
16043,23022,454,2
16044,23024,654,1
16045,23026,619,4
16046,23027,440,4
16047,23028,437,1
16048,23029,436,3
16049,23030,437,3
16050,23031,209,3
16051,23032,154,1
16052,23033,418,5
16053,23034,199,1
16054,23035,209,1
16055,23036,207,5
16056,23037,477,1
16057,23038,268,1
16058,23039,403,5
16059,23041,474,5
16060,23044,50,5
16061,23045,292,5
16062,23046,49,1
16063,23048,666,5
16064,23049,137,2
16065,23053,214,2
16066,23054,512,2
16067,23056,194,3
16068,23057,97,3
16069,23058,169,1
16070,23060,745,5
16071,23062,755,1
16072,23063,529,2
16073,23064,60,5
16074,23066,66,1
16075,23068,18,5
16076,23070,771,3
16077,23072,205,5
16078,23075,418,1
16079,23076,157,5
16080,23077,148,2
16081,23079,16,3
16082,23080,339,5
16083,23081,764,4
16084,23082,764,2
16085,23083,260,1
16086,23084,543,3
16087,23086,178,2
16088,23088,766,1
16089,23089,608,3
16090,23090,353,1
16091,23092,210,4
16092,23093,147,3
16093,23095,199,3
16094,23096,149,1
16095,23097,150,5
16096,23098,211,3
16097,23099,423,1
16098,23100,425,5
16099,23103,80,4
16100,23104,282,4
16101,23105,74,3
16102,23107,81,3
16103,23108,281,4
16104,23109,69,2
16105,23110,74,3
16106,23111,568,1
16107,23115,568,1
16108,23116,651,5
16109,23119,366,3
16110,23120,369,3
16111,23122,374,2
16112,23123,373,1
16113,23125,136,3
16114,23126,596,3
16115,23128,407,4
16116,23129,64,5
16117,23130,59,1
16118,23131,757,1
16119,23132,62,3
16120,23135,64,2
16121,23137,57,5
16122,23138,290,4
16123,23139,668,2
16124,23140,595,5
16125,23141,217,5
16126,23143,553,3
16127,23144,670,4
16128,23145,115,2
16129,23147,489,5
16130,23148,488,2
16131,23150,459,4
16132,23153,235,2
16133,23154,491,4
16134,23155,381,2
16135,23156,464,5
16136,23157,316,5
16137,23158,320,4
16138,23159,326,5
16139,23162,550,3
16140,23163,673,1
16141,23164,486,2
16142,23165,6,1
16143,23166,709,1
16144,23167,381,3
16145,23168,634,2
16146,23169,459,3
16147,23170,491,2
16148,23171,491,2
16149,23172,461,4
16150,23174,110,5
16151,23175,110,4
16152,23176,653,5
16153,23177,684,5
16154,23178,45,2
16155,23179,559,5
16156,23181,41,1
16157,23183,261,3
16158,23186,610,3
16159,23188,361,3
16160,23189,173,2
16161,23192,316,3
16162,23193,318,5
16163,23195,317,3
16164,23196,317,5
16165,23197,321,4
16166,23198,315,4
16167,23200,324,2
16168,23203,354,1
16169,23204,260,1
16170,23205,308,2
16171,23207,423,2
16172,23208,153,1
16173,23209,426,5
16174,23210,152,1
16175,23213,209,3
16176,23214,205,2
16177,23216,588,4
16178,23217,134,5
16179,23220,341,4
16180,23221,256,5
16181,23222,701,5
16182,23223,700,1
16183,23224,703,4
16184,23225,701,1
16185,23227,700,2
16186,23228,704,2
16187,23229,700,2
16188,23232,409,5
16189,23234,55,2
16190,23235,66,2
16191,23236,416,1
16192,23239,203,3
16193,23241,147,4
16194,23242,45,2
16195,23243,225,5
16196,23244,335,5
16197,23247,115,4
16198,23250,692,3
16199,23251,221,5
16200,23252,661,1
16201,23253,643,3
16202,23254,558,3
16203,23256,289,1
16204,23257,297,5
16205,23261,754,3
16206,23263,530,1
16207,23265,419,4
16208,23266,417,1
16209,23267,202,2
16210,23269,421,5
16211,23270,532,5
16212,23271,416,2
16213,23272,530,2
16214,23273,757,3
16215,23276,406,4
16216,23277,59,3
16217,23278,440,5
16218,23279,432,3
16219,23281,436,3
16220,23283,418,3
16221,23284,427,2
16222,23285,210,5
16223,23286,512,3
16224,23287,461,1
16225,23288,379,4
16226,23289,195,4
16227,23291,152,5
16228,23292,150,5
16229,23294,421,1
16230,23295,203,1
16231,23297,205,4
16232,23300,209,5
16233,23301,424,1
16234,23302,427,2
16235,23305,236,2
16236,23306,514,1
16237,23307,712,2
16238,23308,11,2
16239,23310,708,4
16240,23311,20,4
16241,23312,173,4
16242,23313,128,5
16243,23314,746,5
16244,23315,362,1
16245,23317,290,3
16246,23318,686,1
16247,23320,596,5
16248,23321,290,3
16249,23322,568,2
16250,23323,110,5
16251,23324,379,4
16252,23325,467,2
16253,23326,516,1
16254,23327,631,2
16255,23328,462,1
16256,23329,464,4
16257,23330,720,4
16258,23332,464,4
16259,23333,461,4
16260,23334,494,5
16261,23335,630,3
16262,23337,518,4
16263,23339,1,3
16264,23340,194,3
16265,23344,520,3
16266,23345,467,2
16267,23347,523,4
16268,23349,489,2
16269,23351,715,1
16270,23352,633,2
16271,23353,232,1
16272,23354,406,1
16273,23356,751,4
16274,23357,757,4
16275,23360,606,1
16276,23361,771,2
16277,23363,545,1
16278,23365,612,2
16279,23366,734,4
16280,23367,610,5
16281,23368,103,3
16282,23370,368,2
16283,23371,374,5
16284,23372,378,1
16285,23373,370,3
16286,23375,373,3
16287,23377,522,2
16288,23378,380,1
16289,23380,493,4
16290,23382,639,2
16291,23383,709,1
16292,23385,200,4
16293,23386,419,2
16294,23387,208,1
16295,23388,199,1
16296,23390,426,5
16297,23392,580,4
16298,23393,603,3
16299,23394,121,2
16300,23400,171,3
16301,23401,537,1
16302,23402,323,5
16303,23406,545,3
16304,23407,539,1
16305,23409,207,2
16306,23410,154,1
16307,23411,155,3
16308,23414,283,2
16309,23415,71,2
16310,23416,287,4
16311,23417,285,2
16312,23418,79,3
16313,23419,280,4
16314,23420,277,2
16315,23421,285,5
16316,23422,217,3
16317,23425,290,5
16318,23426,669,5
16319,23427,747,3
16320,23428,66,5
16321,23429,527,5
16322,23430,750,3
16323,23431,57,1
16324,23432,528,3
16325,23433,752,5
16326,23434,66,3
16327,23435,411,3
16328,23436,166,2
16329,23437,51,2
16330,23439,625,5
16331,23440,660,1
16332,23441,36,1
16333,23442,419,3
16334,23443,147,4
16335,23444,149,2
16336,23446,56,5
16337,23447,62,4
16338,23449,747,2
16339,23450,414,3
16340,23454,412,5
16341,23455,693,3
16342,23456,694,3
16343,23457,702,5
16344,23458,699,4
16345,23461,699,4
16346,23462,706,4
16347,23463,703,2
16348,23464,238,2
16349,23465,727,3
16350,23466,724,2
16351,23467,157,5
16352,23469,25,4
16353,23470,365,5
16354,23471,17,2
16355,23475,771,4
16356,23476,538,3
16357,23477,102,5
16358,23478,262,5
16359,23479,215,3
16360,23480,118,3
16361,23481,455,3
16362,23482,784,3
16363,23485,661,4
16364,23486,117,4
16365,23487,331,4
16366,23488,779,3
16367,23489,659,4
16368,23491,141,4
16369,23492,676,5
16370,23497,57,5
16371,23498,673,3
16372,23499,139,5
16373,23503,146,2
16374,23505,758,5
16375,23506,525,1
16376,23509,237,2
16377,23510,461,3
16378,23512,693,1
16379,23513,693,4
16380,23515,704,2
16381,23516,695,3
16382,23517,706,3
16383,23519,699,5
16384,23520,697,3
16385,23521,702,2
16386,23522,369,5
16387,23523,367,1
16388,23524,374,1
16389,23525,374,4
16390,23526,373,5
16391,23530,375,2
16392,23531,681,2
16393,23533,453,3
16394,23535,642,1
16395,23536,146,1
16396,23537,49,5
16397,23539,696,3
16398,23540,702,3
16399,23541,698,2
16400,23542,702,4
16401,23543,702,5
16402,23545,367,4
16403,23547,368,4
16404,23548,378,1
16405,23550,367,5
16406,23551,337,4
16407,23562,676,2
16408,23563,649,2
16409,23565,447,1
16410,23566,781,5
16411,23567,771,1
16412,23568,612,3
16413,23569,301,4
16414,23570,575,3
16415,23572,581,3
16416,23574,284,5
16417,23575,287,2
16418,23576,363,2
16419,23577,123,1
16420,23579,548,5
16421,23581,414,3
16422,23585,753,5
16423,23587,405,4
16424,23588,56,2
16425,23591,418,5
16426,23595,554,4
16427,23598,668,4
16428,23599,564,2
16429,23600,762,4
16430,23601,607,4
16431,23602,263,1
16432,23604,743,5
16433,23605,723,4
16434,23606,632,3
16435,23607,523,5
16436,23608,379,2
16437,23609,729,5
16438,23610,672,2
16439,23611,640,2
16440,23614,596,4
16441,23615,688,2
16442,23616,332,4
16443,23617,742,1
16444,23618,19,3
16445,23619,588,2
16446,23621,152,1
16447,23624,198,2
16448,23627,156,5
16449,23629,423,2
16450,23630,426,1
16451,23631,199,5
16452,23632,417,2
16453,23633,178,4
16454,23635,508,5
16455,23637,82,2
16456,23638,86,4
16457,23639,91,5
16458,23641,505,3
16459,23642,93,5
16460,23643,94,3
16461,23644,422,1
16462,23645,158,4
16463,23646,424,2
16464,23647,423,4
16465,23651,86,2
16466,23652,95,3
16467,23653,89,4
16468,23654,84,5
16469,23656,501,3
16470,23658,498,3
16471,23660,476,3
16472,23661,243,3
16473,23662,304,3
16474,23663,26,3
16475,23665,563,4
16476,23666,454,4
16477,23667,123,3
16478,23668,544,2
16479,23670,762,3
16480,23671,608,4
16481,23672,134,1
16482,23673,183,2
16483,23676,342,2
16484,23677,609,4
16485,23680,308,4
16486,23681,578,3
16487,23682,609,5
16488,23683,736,5
16489,23684,167,5
16490,23685,763,3
16491,23689,75,2
16492,23690,75,2
16493,23691,69,5
16494,23694,732,4
16495,23695,551,3
16496,23697,221,4
16497,23698,291,2
16498,23702,540,2
16499,23708,115,5
16500,23709,36,3
16501,23710,214,4
16502,23711,614,3
16503,23712,456,1
16504,23713,562,4
16505,23714,640,4
16506,23715,646,1
16507,23716,41,1
16508,23717,651,1
16509,23718,666,5
16510,23720,36,2
16511,23721,295,1
16512,23723,760,2
16513,23724,103,5
16514,23725,107,1
16515,23726,108,3
16516,23727,101,3
16517,23728,769,2
16518,23731,180,5
16519,23732,305,4
16520,23733,660,4
16521,23734,627,5
16522,23735,456,3
16523,23738,775,1
16524,23739,379,4
16525,23740,729,4
16526,23741,6,1
16527,23742,523,2
16528,23744,467,5
16529,23745,122,3
16530,23746,603,4
16531,23747,24,1
16532,23748,165,3
16533,23749,761,4
16534,23750,259,4
16535,23751,99,2
16536,23753,203,5
16537,23754,156,2
16538,23755,147,4
16539,23756,211,2
16540,23757,158,1
16541,23758,427,4
16542,23759,147,1
16543,23760,423,2
16544,23761,155,2
16545,23763,206,5
16546,23764,702,2
16547,23768,696,2
16548,23770,666,5
16549,23772,614,2
16550,23773,487,4
16551,23774,405,4
16552,23775,411,2
16553,23776,61,5
16554,23779,408,1
16555,23781,536,1
16556,23782,56,4
16557,23784,58,4
16558,23785,42,2
16559,23788,704,3
16560,23790,695,5
16561,23792,698,5
16562,23793,702,4
16563,23794,696,3
16564,23796,286,3
16565,23797,279,5
16566,23798,73,2
16567,23799,72,1
16568,23801,155,4
16569,23803,147,5
16570,23804,556,1
16571,23806,625,3
16572,23807,569,4
16573,23808,336,5
16574,23809,784,5
16575,23811,54,1
16576,23812,331,1
16577,23813,635,1
16578,23814,191,4
16579,23815,616,4
16580,23816,669,5
16581,23817,138,2
16582,23820,644,1
16583,23823,510,2
16584,23827,517,3
16585,23830,106,1
16586,23831,163,5
16587,23832,168,3
16588,23834,253,3
16589,23836,177,3
16590,23838,741,4
16591,23839,542,4
16592,23840,739,5
16593,23841,543,1
16594,23842,24,3
16595,23843,745,2
16596,23844,544,2
16597,23847,748,2
16598,23848,528,2
16599,23849,416,5
16600,23850,758,2
16601,23851,66,5
16602,23856,75,3
16603,23857,288,2
16604,23858,543,3
16605,23859,164,2
16606,23861,129,2
16607,23862,257,4
16608,23863,260,3
16609,23864,506,2
16610,23865,95,1
16611,23867,505,2
16612,23868,82,1
16613,23869,502,3
16614,23871,87,1
16615,23872,200,2
16616,23873,207,3
16617,23875,171,4
16618,23876,421,5
16619,23877,201,3
16620,23880,426,5
16621,23881,211,3
16622,23883,521,3
16623,23884,523,3
16624,23888,740,3
16625,23889,360,4
16626,23890,361,4
16627,23891,435,4
16628,23892,434,2
16629,23893,444,5
16630,23894,436,1
16631,23895,438,1
16632,23896,435,3
16633,23898,438,5
16634,23900,442,5
16635,23901,168,1
16636,23904,111,2
16637,23906,438,4
16638,23907,442,3
16639,23908,439,5
16640,23910,159,4
16641,23911,147,3
16642,23912,158,1
16643,23913,150,1
16644,23914,155,1
16645,23915,211,1
16646,23916,155,2
16647,23917,155,4
16648,23919,92,4
16649,23921,85,5
16650,23924,507,1
16651,23925,502,5
16652,23926,109,4
16653,23928,109,2
16654,23930,660,3
16655,23933,30,5
16656,23934,633,5
16657,23935,719,1
16658,23936,669,2
16659,23937,550,2
16660,23938,686,4
16661,23939,137,2
16662,23940,618,1
16663,23941,549,2
16664,23942,337,2
16665,23943,40,4
16666,23944,558,1
16667,23945,706,3
16668,23946,697,1
16669,23948,694,1
16670,23949,702,1
16671,23950,703,1
16672,23951,706,4
16673,23952,697,1
16674,23953,705,5
16675,23956,373,3
16676,23958,249,5
16677,23959,250,2
16678,23962,674,2
16679,23963,559,4
16680,23964,572,2
16681,23966,50,5
16682,23967,683,3
16683,23968,556,1
16684,23970,427,1
16685,23972,417,2
16686,23975,89,3
16687,23978,83,1
16688,23980,499,5
16689,23983,654,3
16690,23985,702,1
16691,23986,694,3
16692,23988,701,2
16693,23989,693,3
16694,23993,199,5
16695,23995,149,4
16696,23997,205,5
16697,23999,662,5
16698,24002,689,1
16699,24005,30,4
16700,24006,256,3
16701,24007,177,5
16702,24008,25,3
16703,24009,26,4
16704,24010,365,2
16705,24011,263,5
16706,24013,617,1
16707,24014,140,5
16708,24015,677,1
16709,24016,218,1
16710,24018,623,5
16711,24019,537,3
16712,24020,341,5
16713,24021,581,5
16714,24022,360,3
16715,24024,360,1
16716,24026,541,3
16717,24027,98,2
16718,24028,349,4
16719,24029,480,4
16720,24030,397,2
16721,24031,472,2
16722,24032,391,1
16723,24033,391,2
16724,24034,275,2
16725,24037,480,5
16726,24038,398,5
16727,24039,373,3
16728,24040,372,5
16729,24041,376,5
16730,24042,376,5
16731,24043,374,1
16732,24044,377,5
16733,24045,375,5
16734,24046,375,5
16735,24047,368,1
16736,24048,373,3
16737,24049,149,1
16738,24050,152,1
16739,24052,156,5
16740,24054,151,1
16741,24055,147,4
16742,24057,149,5
16743,24058,156,3
16744,24059,186,1
16745,24060,716,5
16746,24061,522,2
16747,24064,588,4
16748,24065,180,4
16749,24066,305,2
16750,24067,254,4
16751,24068,310,5
16752,24070,259,4
16753,24071,309,5
16754,24074,85,4
16755,24075,270,5
16756,24076,246,2
16757,24077,241,3
16758,24078,269,5
16759,24079,270,3
16760,24081,396,5
16761,24082,401,2
16762,24083,245,4
16763,24084,401,1
16764,24087,559,1
16765,24088,679,5
16766,24089,36,3
16767,24090,329,3
16768,24091,674,4
16769,24095,80,1
16770,24096,80,2
16771,24097,373,2
16772,24099,372,5
16773,24101,369,5
16774,24102,375,4
16775,24104,371,3
16776,24105,374,3
16777,24106,138,3
16778,24108,299,1
16779,24109,599,1
16780,24111,778,4
16781,24112,33,4
16782,24113,29,5
16783,24114,333,4
16784,24115,331,3
16785,24120,701,2
16786,24125,734,4
16787,24127,114,2
16788,24128,291,5
16789,24129,561,2
16790,24130,687,3
16791,24132,590,4
16792,24134,660,4
16793,24136,43,3
16794,24137,279,1
16795,24140,287,3
16796,24141,81,4
16797,24142,79,2
16798,24143,76,4
16799,24146,441,5
16800,24147,444,5
16801,24148,444,4
16802,24149,494,5
16803,24150,189,2
16804,24151,413,3
16805,24152,526,3
16806,24153,526,2
16807,24154,67,1
16808,24155,63,1
16809,24157,525,3
16810,24158,757,2
16811,24159,749,3
16812,24160,64,4
16813,24162,317,2
16814,24164,325,5
16815,24166,325,3
16816,24167,617,1
16817,24168,646,1
16818,24169,668,4
16819,24170,331,1
16820,24171,135,1
16821,24172,554,1
16822,24175,31,5
16823,24177,620,2
16824,24178,617,1
16825,24179,667,3
16826,24180,659,2
16827,24183,52,1
16828,24184,680,2
16829,24186,616,5
16830,24188,510,5
16831,24190,359,4
16832,24191,761,5
16833,24194,602,5
16834,24195,152,3
16835,24196,202,3
16836,24197,208,4
16837,24200,205,4
16838,24201,153,2
16839,24203,200,5
16840,24204,375,2
16841,24205,370,5
16842,24206,371,2
16843,24208,373,3
16844,24209,367,2
16845,24210,371,2
16846,24211,206,3
16847,24212,210,1
16848,24215,179,5
16849,24220,169,4
16850,24221,108,5
16851,24222,177,1
16852,24223,745,1
16853,24224,603,1
16854,24225,308,3
16855,24228,348,2
16856,24229,601,1
16857,24231,499,2
16858,24232,95,3
16859,24233,502,4
16860,24234,83,4
16861,24235,503,5
16862,24237,92,2
16863,24238,503,3
16864,24239,88,3
16865,24241,160,2
16866,24242,538,1
16867,24243,758,3
16868,24245,525,3
16869,24247,748,5
16870,24248,753,3
16871,24249,57,2
16872,24250,358,1
16873,24251,745,1
16874,24252,355,4
16875,24256,544,1
16876,24257,731,3
16877,24260,189,1
16878,24261,726,3
16879,24262,709,5
16880,24263,190,4
16881,24264,748,1
16882,24266,751,4
16883,24269,64,4
16884,24270,60,2
16885,24271,409,4
16886,24273,366,5
16887,24275,371,3
16888,24276,374,5
16889,24277,377,2
16890,24280,372,4
16891,24281,371,3
16892,24282,370,4
16893,24284,657,2
16894,24285,141,4
16895,24286,683,3
16896,24287,567,4
16897,24288,36,5
16898,24289,663,3
16899,24290,31,5
16900,24291,143,1
16901,24293,632,3
16902,24294,386,3
16903,24295,517,2
16904,24296,459,2
16905,24298,380,1
16906,24299,9,3
16907,24301,188,5
16908,24303,175,2
16909,24304,309,4
16910,24307,633,2
16911,24309,629,1
16912,24310,710,5
16913,24311,518,4
16914,24312,468,1
16915,24314,574,4
16916,24315,655,3
16917,24317,105,2
16918,24318,100,1
16919,24319,179,5
16920,24322,162,2
16921,24323,611,1
16922,24325,344,5
16923,24326,24,5
16924,24327,64,3
16925,24328,750,4
16926,24329,405,4
16927,24331,58,5
16928,24332,56,3
16929,24334,62,2
16930,24335,421,3
16931,24337,150,1
16932,24338,439,4
16933,24339,243,5
16934,24340,244,5
16935,24341,241,4
16936,24342,474,1
16937,24346,272,5
16938,24347,251,1
16939,24349,761,3
16940,24351,262,1
16941,24352,305,3
16942,24353,608,4
16943,24354,540,3
16944,24356,607,5
16945,24359,307,4
16946,24361,537,3
16947,24362,770,5
16948,24363,766,3
16949,24364,23,4
16950,24365,277,4
16951,24367,79,5
16952,24368,79,4
16953,24369,281,5
16954,24370,72,1
16955,24371,79,1
16956,24372,11,3
16957,24374,237,1
16958,24375,723,1
16959,24376,714,2
16960,24377,125,4
16961,24380,365,1
16962,24382,588,4
16963,24385,57,5
16964,24386,535,2
16965,24387,751,5
16966,24388,754,5
16967,24389,414,1
16968,24392,65,4
16969,24394,65,3
16970,24396,452,3
16971,24397,137,3
16972,24398,661,5
16973,24399,675,3
16974,24400,48,1
16975,24402,626,2
16976,24403,445,3
16977,24405,435,1
16978,24407,434,1
16979,24408,442,3
16980,24409,429,3
16981,24410,440,5
16982,24411,436,4
16983,24413,431,3
16984,24415,440,1
16985,24417,56,4
16986,24418,67,5
16987,24419,755,2
16988,24420,409,2
16989,24421,406,1
16990,24422,722,4
16991,24423,728,3
16992,24424,464,1
16993,24428,714,4
16994,24429,460,3
16995,24430,516,1
16996,24431,238,5
16997,24434,91,5
16998,24437,85,5
16999,24438,509,2
17000,24439,93,1
17001,24440,460,4
17002,24441,3,4
17003,24443,9,1
17004,24444,721,5
17005,24445,6,5
17006,24446,324,5
17007,24447,319,5
17008,24449,326,1
17009,24452,316,2
17010,24453,321,4
17011,24454,162,1
17012,24455,353,3
17013,24457,308,4
17014,24460,25,3
17015,24461,101,5
17016,24462,547,1
17017,24463,741,3
17018,24464,451,5
17019,24465,782,2
17020,24469,334,3
17021,24470,224,3
17022,24471,674,4
17023,24472,336,3
17024,24475,702,4
17025,24476,706,4
17026,24477,701,3
17027,24478,704,3
17028,24479,705,4
17029,24480,702,5
17030,24481,697,3
17031,24482,588,4
17032,24483,122,2
17033,24486,741,5
17034,24487,19,1
17035,24488,587,4
17036,24489,742,5
17037,24490,210,3
17038,24491,150,2
17039,24492,152,4
17040,24493,200,1
17041,24494,421,4
17042,24495,560,5
17043,24496,616,2
17044,24497,569,4
17045,24500,622,1
17046,24501,430,4
17047,24502,205,1
17048,24504,203,1
17049,24505,153,4
17050,24508,430,3
17051,24509,147,1
17052,24511,391,2
17053,24512,480,2
17054,24513,396,4
17055,24514,402,5
17056,24515,471,4
17057,24516,268,4
17058,24517,718,4
17059,24518,387,5
17060,24519,389,1
17061,24520,727,4
17062,24521,428,3
17063,24522,417,3
17064,24524,421,3
17065,24525,419,2
17066,24526,201,1
17067,24527,429,5
17068,24528,619,3
17069,24529,138,4
17070,24530,557,4
17071,24531,599,1
17072,24532,668,2
17073,24533,647,2
17074,24534,457,5
17075,24535,319,3
17076,24538,318,4
17077,24539,695,4
17078,24541,698,4
17079,24542,703,5
17080,24543,694,4
17081,24544,701,5
17082,24545,693,1
17083,24546,700,5
17084,24547,281,1
17085,24548,278,4
17086,24551,513,2
17087,24552,634,2
17088,24554,585,3
17089,24555,736,2
17090,24556,766,2
17091,24557,354,5
17092,24558,169,3
17093,24559,172,1
17094,24560,365,1
17095,24562,255,5
17096,24563,144,3
17097,24564,455,4
17098,24565,606,2
17099,24566,603,2
17100,24567,107,3
17101,24569,132,1
17102,24570,359,4
17103,24571,349,4
17104,24572,575,4
17105,24575,446,3
17106,24579,594,3
17107,24580,212,5
17108,24581,596,2
17109,24582,141,2
17110,24583,173,1
17111,24584,304,2
17112,24585,742,3
17113,24586,769,3
17114,24587,362,5
17115,24588,300,5
17116,24589,353,4
17117,24590,321,4
17118,24592,569,4
17119,24593,784,4
17120,24594,625,5
17121,24595,569,2
17122,24597,139,2
17123,24600,677,5
17124,24602,650,5
17125,24605,670,4
17126,24606,676,2
17127,24609,661,1
17128,24611,685,5
17129,24614,699,5
17130,24615,694,4
17131,24616,696,5
17132,24617,718,3
17133,24618,513,2
17134,24619,230,5
17135,24620,232,1
17136,24621,711,4
17137,24622,387,3
17138,24624,517,1
17139,24625,512,3
17140,24629,349,2
17141,24630,701,5
17142,24631,693,5
17143,24632,696,1
17144,24633,606,2
17145,24634,98,3
17146,24635,345,4
17147,24637,767,1
17148,24638,540,5
17149,24639,107,4
17150,24640,306,2
17151,24641,542,1
17152,24642,211,4
17153,24644,316,4
17154,24645,315,4
17155,24646,323,5
17156,24647,221,1
17157,24648,673,1
17158,24649,663,3
17159,24650,448,2
17160,24651,691,2
17161,24653,728,4
17162,24655,637,1
17163,24656,731,1
17164,24658,162,5
17165,24659,764,4
17166,24661,129,2
17167,24663,95,5
17168,24665,70,5
17169,24667,285,4
17170,24668,283,2
17171,24669,330,2
17172,24670,224,3
17173,24671,457,1
17174,24672,568,1
17175,24673,683,1
17176,24675,448,4
17177,24676,660,5
17178,24677,291,5
17179,24678,377,4
17180,24679,376,5
17181,24680,375,3
17182,24681,367,1
17183,24682,367,5
17184,24683,369,5
17185,24684,375,5
17186,24686,375,5
17187,24687,368,2
17188,24689,424,1
17189,24690,157,1
17190,24691,427,2
17191,24692,198,5
17192,24693,429,5
17193,24695,425,3
17194,24696,149,2
17195,24698,204,3
17196,24699,428,4
17197,24700,417,2
17198,24701,208,2
17199,24702,199,4
17200,24703,423,4
17201,24704,175,5
17202,24705,605,4
17203,24706,587,3
17204,24707,350,2
17205,24708,603,1
17206,24709,340,5
17207,24710,548,1
17208,24712,745,1
17209,24713,537,5
17210,24715,208,2
17211,24716,429,4
17212,24717,159,1
17213,24718,428,5
17214,24719,286,1
17215,24720,76,1
17216,24722,276,5
17217,24723,280,4
17218,24725,79,4
17219,24728,123,5
17220,24729,546,3
17221,24730,310,4
17222,24731,762,3
17223,24732,163,3
17224,24733,548,5
17225,24734,612,2
17226,24735,540,3
17227,24737,306,1
17228,24738,554,1
17229,24739,784,5
17230,24740,448,2
17231,24742,689,5
17232,24745,75,1
17233,24747,4,3
17234,24748,459,1
17235,24749,724,1
17236,24750,494,1
17237,24751,628,3
17238,24752,516,2
17239,24753,466,5
17240,24755,80,2
17241,24758,279,3
17242,24759,69,1
17243,24760,277,5
17244,24761,79,4
17245,24762,284,5
17246,24763,580,5
17247,24764,583,5
17248,24766,303,1
17249,24767,605,2
17250,24768,538,4
17251,24770,181,4
17252,24771,702,5
17253,24772,704,4
17254,24774,157,2
17255,24776,204,4
17256,24781,65,4
17257,24782,438,2
17258,24783,188,1
17259,24786,5,4
17260,24787,720,1
17261,24788,193,4
17262,24789,736,2
17263,24790,603,4
17264,24791,419,4
17265,24792,154,5
17266,24793,424,1
17267,24794,33,3
17268,24795,774,4
17269,24796,673,4
17270,24797,679,1
17271,24798,45,5
17272,24799,117,5
17273,24800,297,3
17274,24801,116,4
17275,24803,524,2
17276,24804,528,5
17277,24805,405,2
17278,24806,747,2
17279,24807,529,2
17280,24809,759,2
17281,24810,414,5
17282,24812,116,2
17283,24813,117,5
17284,24814,237,4
17285,24815,712,4
17286,24817,719,5
17287,24819,8,3
17288,24820,192,2
17289,24821,405,3
17290,24822,416,5
17291,24823,752,5
17292,24824,62,1
17293,24825,416,1
17294,24826,408,1
17295,24827,55,2
17296,24828,284,4
17297,24829,78,4
17298,24832,287,2
